"model_id","region","unit_class","outcome","fold","validation_view","prediction_support_rule","n_validation","n_validation_supported","n_validation_unsupported_factor_levels","privacy_suppressed","metric_1_name","metric_1","metric_2_name","metric_2","conditional_observer_or_location_BLUP_used"
"M02","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.216719258877506,"brier",0.0519997658342973,FALSE
"M02","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",0.486672911136637,"brier",0.0310358645826153,FALSE
"M02","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",33,32,1,FALSE,"rmse_log",1.81318090690685,"mae_log",1.58578459726888,FALSE
"M02","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",105,105,0,FALSE,"rmse_log",2.292853180027,"mae_log",1.89114332312116,FALSE
"M02","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46083,46083,0,FALSE,"log_loss",0.10293670871564,"brier",0.0210983134464255,FALSE
"M02","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55725,55476,249,FALSE,"log_loss",0.104708145055777,"brier",0.0192282193366448,FALSE
"M02","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57050,57050,0,FALSE,"log_loss",0.116944348849344,"brier",0.0246668161186513,FALSE
"M02","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58342,57214,1128,FALSE,"log_loss",0.0860583363588092,"brier",0.0168682472541403,FALSE
"M02","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",931,931,0,FALSE,"rmse_log",1.33426159844639,"mae_log",1.11070558794818,FALSE
"M02","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1062,1020,42,FALSE,"rmse_log",1.31120665136402,"mae_log",1.08482681958942,FALSE
"M02","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1439,1439,0,FALSE,"rmse_log",1.1778382086507,"mae_log",0.959595445094395,FALSE
"M02","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",989,966,23,FALSE,"rmse_log",1.19505956935263,"mae_log",0.981056647800684,FALSE
"M02","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2164,1943,221,FALSE,"log_loss",0.196840228842736,"brier",0.0513495513410311,FALSE
"M02","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1795,1795,0,FALSE,"log_loss",0.490371305340122,"brier",0.164753539773648,FALSE
"M02","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",0.230937558319119,"brier",0.0431043051580238,FALSE
"M02","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",0.405063983695705,"brier",0.031948457969142,FALSE
"M02","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",116,105,11,FALSE,"rmse_log",1.3544616758409,"mae_log",1.10956841794551,FALSE
"M02","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",99,99,0,FALSE,"rmse_log",1.67900817071719,"mae_log",1.32867455245862,FALSE
"M02","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",103,86,17,FALSE,"rmse_log",1.36014527187894,"mae_log",1.17265974324497,FALSE
"M02","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",0.148505764991111,"brier",0.0113208526234249,FALSE
"M02","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",1.2199126413543,"brier",0.0662251642384107,FALSE
"M02","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",0.674750180980662,"brier",0.0517670777098887,FALSE
"M02","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",2.66603598474907,"brier",0.145454541931119,FALSE
"M02","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2052,55,FALSE,"log_loss",0.239605020252185,"brier",0.0540919918032018,FALSE
"M02","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",0.437819355596047,"brier",0.102819232200217,FALSE
"M02","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.275017788871124,"brier",0.0683111623737812,FALSE
"M02","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",0.858768476071972,"brier",0.117994982595395,FALSE
"M02","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",60,53,7,FALSE,"rmse_log",1.9121147900705,"mae_log",1.65307253680367,FALSE
"M02","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",78,68,10,FALSE,"rmse_log",2.3015881999347,"mae_log",1.98387206964179,FALSE
"M02","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",183,182,1,FALSE,"rmse_log",1.39532384923426,"mae_log",1.16765933200067,FALSE
"M02","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",160,70,90,FALSE,"rmse_log",1.82247022720687,"mae_log",1.42725053033951,FALSE
"M02","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46083,46083,0,FALSE,"log_loss",0.0299067911829278,"brier",0.00471784384667103,FALSE
"M02","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55725,55476,249,FALSE,"log_loss",0.0352540185626068,"brier",0.00488781362958005,FALSE
"M02","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57050,57050,0,FALSE,"log_loss",0.0405829650511888,"brier",0.00667247042127292,FALSE
"M02","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58342,57214,1128,FALSE,"log_loss",0.0247597434292571,"brier",0.00360575080096675,FALSE
"M02","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",213,213,0,FALSE,"rmse_log",1.97879169177543,"mae_log",1.6525374449228,FALSE
"M02","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",265,250,15,FALSE,"rmse_log",1.49046135380921,"mae_log",1.23843709006584,FALSE
"M02","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",380,378,2,FALSE,"rmse_log",1.39457744943041,"mae_log",1.14593906118945,FALSE
"M02","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",205,203,2,FALSE,"rmse_log",1.61727637545039,"mae_log",1.28702275069886,FALSE
"M02","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2164,1943,221,FALSE,"log_loss",0.111922623312563,"brier",0.0184416207581075,FALSE
"M02","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1795,1795,0,FALSE,"log_loss",0.227097900444885,"brier",0.0647207418212209,FALSE
"M02","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",0.093085387925833,"brier",0.0119245967796852,FALSE
"M02","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",0.151305319482164,"brier",0.00857619079482824,FALSE
"M02","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",33,28,5,FALSE,"rmse_log",2.09604142932119,"mae_log",1.67234825490787,FALSE
"M02","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",37,37,0,FALSE,"rmse_log",1.49171909664215,"mae_log",1.23324913522502,FALSE
"M02","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",30,24,6,FALSE,"rmse_log",2.70714792039086,"mae_log",2.0348921524535,FALSE
"M02","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",0.00505745720631086,"brier",0.000862578542213308,FALSE
"M02","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",1.01153840517333,"brier",0.0794492572838843,FALSE
"M02","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",1.1958190059412,"brier",0.064889849386372,FALSE
"M02","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",1.22912333420646,"brier",0.06818181350532,FALSE
"M02","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2052,55,FALSE,"log_loss",0.185939286682895,"brier",0.0352069407757033,FALSE
"M02","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",0.154624078398539,"brier",0.0219923579070777,FALSE
"M02","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.0729197924945591,"brier",0.0122729124845585,FALSE
"M02","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",0.354759673020684,"brier",0.0219427292043112,FALSE
"M02","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",20,20,0,FALSE,"rmse_log",1.16245321374676,"mae_log",0.80417932141502,FALSE
"M02","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M02","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46081,46081,0,FALSE,"log_loss",0.290968725441916,"brier",0.0783314231484019,FALSE
"M02","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55717,55468,249,FALSE,"log_loss",0.236105037396718,"brier",0.0595159219198678,FALSE
"M02","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57046,57046,0,FALSE,"log_loss",0.293431230626316,"brier",0.0800369575090158,FALSE
"M02","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58339,57211,1128,FALSE,"log_loss",0.256680192211349,"brier",0.0668912930292433,FALSE
"M02","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",3894,3894,0,FALSE,"rmse_log",1.69046936003311,"mae_log",1.33885819451556,FALSE
"M02","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",3504,3419,85,FALSE,"rmse_log",1.72988297779413,"mae_log",1.3840278484173,FALSE
"M02","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",5056,5056,0,FALSE,"rmse_log",1.58489257270419,"mae_log",1.23966577373523,FALSE
"M02","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",4178,4065,113,FALSE,"rmse_log",1.72363432568695,"mae_log",1.35803390062067,FALSE
"M02","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,1943,220,FALSE,"log_loss",0.488020691514343,"brier",0.15698842978151,FALSE
"M02","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1793,1793,0,FALSE,"log_loss",0.470800575813418,"brier",0.150445635263887,FALSE
"M02","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",0.809779148349627,"brier",0.172792982208626,FALSE
"M02","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",0.499088184499875,"brier",0.160104638938594,FALSE
"M02","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",474,412,62,FALSE,"rmse_log",2.59398695257271,"mae_log",2.01930014260582,FALSE
"M02","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",392,392,0,FALSE,"rmse_log",1.77804893011524,"mae_log",1.45989987141435,FALSE
