effort_frame,period_id,region,event_time_stratum,distance_stratum,independent_events,herring_source_events,unique_observer_clusters,unique_generalized_locations,suppressed_below_20
registered_broad,complete_1988_2025,PRD,spawn_start,ring_1_2,,,,,true
registered_broad,complete_1988_2025,PRD,spawn_start,ring_2_3,,,,,true
registered_broad,complete_1988_2025,PRD,spawn_start,ring_3_4,,,,,true
registered_broad,complete_1988_2025,PRD,spawn_start,ring_4_5,,,,,true
registered_broad,complete_1988_2025,PRD,spawn_start,ring_5_10,28,18,20,13,false
registered_broad,complete_1988_2025,PRD,spawn_start,ring_10_20,153,161,44,40,false
registered_broad,complete_1988_2025,PRD,early_egg,ring_0_0p5,,,,,true
registered_broad,complete_1988_2025,PRD,early_egg,ring_0p5_1,,,,,true
registered_broad,complete_1988_2025,PRD,early_egg,ring_1_2,,,,,true
registered_broad,complete_1988_2025,PRD,early_egg,ring_2_3,,,,,true
registered_broad,complete_1988_2025,PRD,early_egg,ring_3_4,,,,,true
registered_broad,complete_1988_2025,PRD,early_egg,ring_4_5,,,,,true
registered_broad,complete_1988_2025,PRD,early_egg,ring_5_10,75,43,31,28,false
registered_broad,complete_1988_2025,PRD,early_egg,ring_10_20,329,174,66,58,false
registered_broad,complete_1988_2025,PRD,late_egg,ring_0_0p5,,,,,true
registered_broad,complete_1988_2025,PRD,late_egg,ring_0p5_1,,,,,true
registered_broad,complete_1988_2025,PRD,late_egg,ring_1_2,,,,,true
registered_broad,complete_1988_2025,PRD,late_egg,ring_2_3,,,,,true
registered_broad,complete_1988_2025,PRD,late_egg,ring_3_4,,,,,true
registered_broad,complete_1988_2025,PRD,late_egg,ring_4_5,,,,,true
registered_broad,complete_1988_2025,PRD,late_egg,ring_5_10,85,44,33,36,false
registered_broad,complete_1988_2025,PRD,late_egg,ring_10_20,465,211,86,97,false
registered_broad,complete_1988_2025,PRD,post,ring_0_0p5,,,,,true
registered_broad,complete_1988_2025,PRD,post,ring_0p5_1,,,,,true
registered_broad,complete_1988_2025,PRD,post,ring_1_2,,,,,true
registered_broad,complete_1988_2025,PRD,post,ring_2_3,,,,,true
registered_broad,complete_1988_2025,PRD,post,ring_3_4,,,,,true
registered_broad,complete_1988_2025,PRD,post,ring_4_5,,,,,true
registered_broad,complete_1988_2025,PRD,post,ring_5_10,132,62,33,48,false
registered_broad,complete_1988_2025,PRD,post,ring_10_20,691,216,84,129,false
registered_broad,complete_1988_2025,SoG,early_pre,ring_0_0p5,606,173,346,141,false
registered_broad,complete_1988_2025,SoG,early_pre,ring_0p5_1,781,222,338,206,false
registered_broad,complete_1988_2025,SoG,early_pre,ring_1_2,2081,396,661,489,false
registered_broad,complete_1988_2025,SoG,early_pre,ring_2_3,2144,391,677,553,false
registered_broad,complete_1988_2025,SoG,early_pre,ring_3_4,2812,416,853,627,false
registered_broad,complete_1988_2025,SoG,early_pre,ring_4_5,3249,468,943,665,false
registered_broad,complete_1988_2025,SoG,early_pre,ring_5_10,12412,794,2448,2871,false
registered_broad,complete_1988_2025,SoG,early_pre,ring_10_20,20532,874,4101,4386,false
registered_broad,complete_1988_2025,SoG,immediate_pre,ring_0_0p5,1216,252,546,188,false
registered_broad,complete_1988_2025,SoG,immediate_pre,ring_0p5_1,1709,317,629,365,false
registered_broad,complete_1988_2025,SoG,immediate_pre,ring_1_2,4162,515,1163,780,false
registered_broad,complete_1988_2025,SoG,immediate_pre,ring_2_3,4281,522,1122,968,false
registered_broad,complete_1988_2025,SoG,immediate_pre,ring_3_4,5744,558,1516,1004,false
registered_broad,complete_1988_2025,SoG,immediate_pre,ring_4_5,6356,617,1574,1097,false
registered_broad,complete_1988_2025,SoG,immediate_pre,ring_5_10,22519,994,4023,4187,false
registered_broad,complete_1988_2025,SoG,immediate_pre,ring_10_20,37080,1104,6388,6151,false
registered_broad,complete_1988_2025,SoG,spawn_start,ring_0_0p5,277,109,187,70,false
registered_broad,complete_1988_2025,SoG,spawn_start,ring_0p5_1,360,159,199,102,false
registered_broad,complete_1988_2025,SoG,spawn_start,ring_1_2,863,296,375,243,false
registered_broad,complete_1988_2025,SoG,spawn_start,ring_2_3,827,272,357,290,false
registered_broad,complete_1988_2025,SoG,spawn_start,ring_3_4,1070,289,446,300,false
registered_broad,complete_1988_2025,SoG,spawn_start,ring_4_5,1236,346,548,354,false
registered_broad,complete_1988_2025,SoG,spawn_start,ring_5_10,4535,661,1280,1400,false
registered_broad,complete_1988_2025,SoG,spawn_start,ring_10_20,7908,793,2098,2062,false
registered_broad,complete_1988_2025,SoG,early_egg,ring_0_0p5,587,186,326,136,false
registered_broad,complete_1988_2025,SoG,early_egg,ring_0p5_1,768,217,390,182,false
registered_broad,complete_1988_2025,SoG,early_egg,ring_1_2,2117,380,721,473,false
registered_broad,complete_1988_2025,SoG,early_egg,ring_2_3,1959,375,691,547,false
registered_broad,complete_1988_2025,SoG,early_egg,ring_3_4,2796,419,938,607,false
registered_broad,complete_1988_2025,SoG,early_egg,ring_4_5,2894,465,978,649,false
registered_broad,complete_1988_2025,SoG,early_egg,ring_5_10,10844,810,2519,2509,false
registered_broad,complete_1988_2025,SoG,early_egg,ring_10_20,18915,984,3988,3646,false
registered_broad,complete_1988_2025,SoG,late_egg,ring_0_0p5,605,184,325,128,false
registered_broad,complete_1988_2025,SoG,late_egg,ring_0p5_1,826,251,396,215,false
registered_broad,complete_1988_2025,SoG,late_egg,ring_1_2,2415,418,801,540,false
registered_broad,complete_1988_2025,SoG,late_egg,ring_2_3,2504,425,788,621,false
registered_broad,complete_1988_2025,SoG,late_egg,ring_3_4,3433,466,992,653,false
registered_broad,complete_1988_2025,SoG,late_egg,ring_4_5,3934,495,1102,767,false
registered_broad,complete_1988_2025,SoG,late_egg,ring_5_10,13831,897,2964,2976,false
registered_broad,complete_1988_2025,SoG,late_egg,ring_10_20,23767,1087,4668,4426,false
registered_broad,complete_1988_2025,SoG,post,ring_0_0p5,1129,239,494,201,false
registered_broad,complete_1988_2025,SoG,post,ring_0p5_1,1582,294,547,327,false
registered_broad,complete_1988_2025,SoG,post,ring_1_2,4628,490,1178,815,false
registered_broad,complete_1988_2025,SoG,post,ring_2_3,5036,521,1313,967,false
registered_broad,complete_1988_2025,SoG,post,ring_3_4,7188,550,1709,1086,false
registered_broad,complete_1988_2025,SoG,post,ring_4_5,7798,602,1851,1278,false
registered_broad,complete_1988_2025,SoG,post,ring_5_10,26157,962,4898,4643,false
registered_broad,complete_1988_2025,SoG,post,ring_10_20,43296,1109,7631,7002,false
registered_broad,complete_1988_2025,WCVI,early_pre,ring_0_0p5,25,10,14,11,false
registered_broad,complete_1988_2025,WCVI,early_pre,ring_0p5_1,53,18,20,25,false
registered_broad,complete_1988_2025,WCVI,early_pre,ring_1_2,81,28,27,34,false
registered_broad,complete_1988_2025,WCVI,early_pre,ring_2_3,91,39,39,34,false
registered_broad,complete_1988_2025,WCVI,early_pre,ring_3_4,106,47,41,46,false
registered_broad,complete_1988_2025,WCVI,early_pre,ring_4_5,87,37,43,40,false
registered_broad,complete_1988_2025,WCVI,early_pre,ring_5_10,328,144,119,123,false
registered_broad,complete_1988_2025,WCVI,early_pre,ring_10_20,620,251,203,197,false
registered_broad,complete_1988_2025,WCVI,immediate_pre,ring_0_0p5,87,25,42,18,false
registered_broad,complete_1988_2025,WCVI,immediate_pre,ring_0p5_1,182,44,74,43,false
registered_broad,complete_1988_2025,WCVI,immediate_pre,ring_1_2,313,79,133,81,false
registered_broad,complete_1988_2025,WCVI,immediate_pre,ring_2_3,458,86,228,91,false
registered_broad,complete_1988_2025,WCVI,immediate_pre,ring_3_4,371,98,183,106,false
registered_broad,complete_1988_2025,WCVI,immediate_pre,ring_4_5,434,102,261,105,false
registered_broad,complete_1988_2025,WCVI,immediate_pre,ring_5_10,948,211,401,235,false
registered_broad,complete_1988_2025,WCVI,immediate_pre,ring_10_20,1446,339,466,377,false
registered_broad,complete_1988_2025,WCVI,spawn_start,ring_0_0p5,23,13,15,12,false
registered_broad,complete_1988_2025,WCVI,spawn_start,ring_0p5_1,30,19,15,15,false
registered_broad,complete_1988_2025,WCVI,spawn_start,ring_1_2,76,46,35,38,false
registered_broad,complete_1988_2025,WCVI,spawn_start,ring_2_3,91,58,59,44,false
registered_broad,complete_1988_2025,WCVI,spawn_start,ring_3_4,52,38,32,31,false
registered_broad,complete_1988_2025,WCVI,spawn_start,ring_4_5,98,56,75,46,false
registered_broad,complete_1988_2025,WCVI,spawn_start,ring_5_10,242,120,129,100,false
registered_broad,complete_1988_2025,WCVI,spawn_start,ring_10_20,368,187,162,159,false
registered_broad,complete_1988_2025,WCVI,early_egg,ring_0_0p5,47,19,27,18,false
registered_broad,complete_1988_2025,WCVI,early_egg,ring_0p5_1,73,27,26,31,false
registered_broad,complete_1988_2025,WCVI,early_egg,ring_1_2,172,45,55,54,false
registered_broad,complete_1988_2025,WCVI,early_egg,ring_2_3,190,58,87,59,false
registered_broad,complete_1988_2025,WCVI,early_egg,ring_3_4,166,64,78,65,false
registered_broad,complete_1988_2025,WCVI,early_egg,ring_4_5,221,71,114,82,false
registered_broad,complete_1988_2025,WCVI,early_egg,ring_5_10,484,167,205,146,false
registered_broad,complete_1988_2025,WCVI,early_egg,ring_10_20,849,262,243,240,false
registered_broad,complete_1988_2025,WCVI,late_egg,ring_0_0p5,36,14,20,10,false
registered_broad,complete_1988_2025,WCVI,late_egg,ring_0p5_1,98,24,31,30,false
registered_broad,complete_1988_2025,WCVI,late_egg,ring_1_2,181,49,58,63,false
registered_broad,complete_1988_2025,WCVI,late_egg,ring_2_3,257,61,114,66,false
registered_broad,complete_1988_2025,WCVI,late_egg,ring_3_4,182,56,59,67,false
registered_broad,complete_1988_2025,WCVI,late_egg,ring_4_5,197,70,73,79,false
registered_broad,complete_1988_2025,WCVI,late_egg,ring_5_10,616,157,163,156,false
registered_broad,complete_1988_2025,WCVI,late_egg,ring_10_20,1155,279,274,261,false
registered_broad,complete_1988_2025,WCVI,post,ring_0_0p5,144,20,86,22,false
registered_broad,complete_1988_2025,WCVI,post,ring_0p5_1,303,32,92,47,false
registered_broad,complete_1988_2025,WCVI,post,ring_1_2,584,76,198,99,false
registered_broad,complete_1988_2025,WCVI,post,ring_2_3,642,75,274,114,false
registered_broad,complete_1988_2025,WCVI,post,ring_3_4,675,88,243,130,false
registered_broad,complete_1988_2025,WCVI,post,ring_4_5,679,97,257,144,false
registered_broad,complete_1988_2025,WCVI,post,ring_5_10,1904,198,547,290,false
registered_broad,complete_1988_2025,WCVI,post,ring_10_20,3480,424,790,512,false
registered_broad,start_2005,A27,early_pre,ring_0_0p5,,,,,true
registered_broad,start_2005,A27,early_pre,ring_0p5_1,,,,,true
registered_broad,start_2005,A27,early_pre,ring_1_2,,,,,true
registered_broad,start_2005,A27,early_pre,ring_2_3,,,,,true
registered_broad,start_2005,A27,early_pre,ring_3_4,,,,,true
registered_broad,start_2005,A27,early_pre,ring_4_5,,,,,true
registered_broad,start_2005,A27,early_pre,ring_5_10,,,,,true
registered_broad,start_2005,A27,early_pre,ring_10_20,,,,,true
registered_broad,start_2005,A27,immediate_pre,ring_0_0p5,,,,,true
registered_broad,start_2005,A27,immediate_pre,ring_0p5_1,,,,,true
registered_broad,start_2005,A27,immediate_pre,ring_1_2,,,,,true
registered_broad,start_2005,A27,immediate_pre,ring_2_3,,,,,true
registered_broad,start_2005,A27,immediate_pre,ring_3_4,,,,,true
registered_broad,start_2005,A27,immediate_pre,ring_4_5,,,,,true
registered_broad,start_2005,A27,immediate_pre,ring_5_10,,,,,true
registered_broad,start_2005,A27,immediate_pre,ring_10_20,,,,,true
registered_broad,start_2005,A27,spawn_start,ring_0_0p5,,,,,true
registered_broad,start_2005,A27,spawn_start,ring_0p5_1,,,,,true
registered_broad,start_2005,A27,spawn_start,ring_1_2,,,,,true
registered_broad,start_2005,A27,spawn_start,ring_2_3,,,,,true
registered_broad,start_2005,A27,spawn_start,ring_3_4,,,,,true
registered_broad,start_2005,A27,spawn_start,ring_4_5,,,,,true
registered_broad,start_2005,A27,spawn_start,ring_5_10,,,,,true
registered_broad,start_2005,A27,spawn_start,ring_10_20,,,,,true
registered_broad,start_2005,A27,early_egg,ring_0_0p5,,,,,true
registered_broad,start_2005,A27,early_egg,ring_0p5_1,,,,,true
registered_broad,start_2005,A27,early_egg,ring_1_2,,,,,true
registered_broad,start_2005,A27,early_egg,ring_2_3,,,,,true
registered_broad,start_2005,A27,early_egg,ring_3_4,,,,,true
registered_broad,start_2005,A27,early_egg,ring_4_5,,,,,true
registered_broad,start_2005,A27,early_egg,ring_5_10,,,,,true
registered_broad,start_2005,A27,early_egg,ring_10_20,,,,,true
registered_broad,start_2005,A27,late_egg,ring_0_0p5,,,,,true
registered_broad,start_2005,A27,late_egg,ring_0p5_1,,,,,true
registered_broad,start_2005,A27,late_egg,ring_1_2,,,,,true
registered_broad,start_2005,A27,late_egg,ring_2_3,,,,,true
registered_broad,start_2005,A27,late_egg,ring_3_4,,,,,true
registered_broad,start_2005,A27,late_egg,ring_4_5,,,,,true
registered_broad,start_2005,A27,late_egg,ring_5_10,,,,,true
registered_broad,start_2005,A27,late_egg,ring_10_20,,,,,true
registered_broad,start_2005,A27,post,ring_0_0p5,,,,,true
registered_broad,start_2005,A27,post,ring_0p5_1,,,,,true
registered_broad,start_2005,A27,post,ring_1_2,,,,,true
registered_broad,start_2005,A27,post,ring_2_3,,,,,true
registered_broad,start_2005,A27,post,ring_3_4,,,,,true
registered_broad,start_2005,A27,post,ring_4_5,,,,,true
registered_broad,start_2005,A27,post,ring_5_10,,,,,true
registered_broad,start_2005,A27,post,ring_10_20,,,,,true
registered_broad,start_2005,A2W,early_pre,ring_0_0p5,,,,,true
registered_broad,start_2005,A2W,early_pre,ring_0p5_1,,,,,true
registered_broad,start_2005,A2W,early_pre,ring_1_2,,,,,true
registered_broad,start_2005,A2W,early_pre,ring_2_3,,,,,true
registered_broad,start_2005,A2W,early_pre,ring_3_4,,,,,true
registered_broad,start_2005,A2W,early_pre,ring_4_5,,,,,true
registered_broad,start_2005,A2W,early_pre,ring_5_10,,,,,true
registered_broad,start_2005,A2W,early_pre,ring_10_20,,,,,true
registered_broad,start_2005,A2W,immediate_pre,ring_0_0p5,,,,,true
registered_broad,start_2005,A2W,immediate_pre,ring_0p5_1,,,,,true
registered_broad,start_2005,A2W,immediate_pre,ring_1_2,,,,,true
registered_broad,start_2005,A2W,immediate_pre,ring_2_3,,,,,true
registered_broad,start_2005,A2W,immediate_pre,ring_3_4,,,,,true
registered_broad,start_2005,A2W,immediate_pre,ring_4_5,,,,,true
registered_broad,start_2005,A2W,immediate_pre,ring_5_10,,,,,true
registered_broad,start_2005,A2W,immediate_pre,ring_10_20,,,,,true
registered_broad,start_2005,A2W,spawn_start,ring_0_0p5,,,,,true
registered_broad,start_2005,A2W,spawn_start,ring_0p5_1,,,,,true
registered_broad,start_2005,A2W,spawn_start,ring_1_2,,,,,true
registered_broad,start_2005,A2W,spawn_start,ring_2_3,,,,,true
registered_broad,start_2005,A2W,spawn_start,ring_3_4,,,,,true
registered_broad,start_2005,A2W,spawn_start,ring_4_5,,,,,true
registered_broad,start_2005,A2W,spawn_start,ring_5_10,,,,,true
registered_broad,start_2005,A2W,spawn_start,ring_10_20,,,,,true
registered_broad,start_2005,A2W,early_egg,ring_0_0p5,,,,,true
registered_broad,start_2005,A2W,early_egg,ring_0p5_1,,,,,true
registered_broad,start_2005,A2W,early_egg,ring_1_2,,,,,true
registered_broad,start_2005,A2W,early_egg,ring_2_3,,,,,true
registered_broad,start_2005,A2W,early_egg,ring_3_4,,,,,true
registered_broad,start_2005,A2W,early_egg,ring_4_5,,,,,true
registered_broad,start_2005,A2W,early_egg,ring_5_10,,,,,true
registered_broad,start_2005,A2W,early_egg,ring_10_20,,,,,true
registered_broad,start_2005,A2W,late_egg,ring_0_0p5,,,,,true
registered_broad,start_2005,A2W,late_egg,ring_0p5_1,,,,,true
registered_broad,start_2005,A2W,late_egg,ring_1_2,,,,,true
registered_broad,start_2005,A2W,late_egg,ring_2_3,,,,,true
registered_broad,start_2005,A2W,late_egg,ring_3_4,,,,,true
registered_broad,start_2005,A2W,late_egg,ring_4_5,,,,,true
registered_broad,start_2005,A2W,late_egg,ring_5_10,,,,,true
registered_broad,start_2005,A2W,late_egg,ring_10_20,,,,,true
registered_broad,start_2005,A2W,post,ring_0_0p5,,,,,true
registered_broad,start_2005,A2W,post,ring_0p5_1,,,,,true
registered_broad,start_2005,A2W,post,ring_1_2,,,,,true
registered_broad,start_2005,A2W,post,ring_2_3,,,,,true
registered_broad,start_2005,A2W,post,ring_3_4,,,,,true
registered_broad,start_2005,A2W,post,ring_4_5,,,,,true
registered_broad,start_2005,A2W,post,ring_5_10,,,,,true
registered_broad,start_2005,A2W,post,ring_10_20,,,,,true
registered_broad,start_2005,CC,early_pre,ring_0_0p5,,,,,true
registered_broad,start_2005,CC,early_pre,ring_0p5_1,,,,,true
registered_broad,start_2005,CC,early_pre,ring_1_2,,,,,true
registered_broad,start_2005,CC,early_pre,ring_2_3,,,,,true
registered_broad,start_2005,CC,early_pre,ring_3_4,,,,,true
registered_broad,start_2005,CC,early_pre,ring_4_5,,,,,true
registered_broad,start_2005,CC,early_pre,ring_5_10,,,,,true
registered_broad,start_2005,CC,early_pre,ring_10_20,,,,,true
registered_broad,start_2005,CC,immediate_pre,ring_0_0p5,,,,,true
registered_broad,start_2005,CC,immediate_pre,ring_0p5_1,,,,,true
registered_broad,start_2005,CC,immediate_pre,ring_1_2,,,,,true
registered_broad,start_2005,CC,immediate_pre,ring_2_3,,,,,true
registered_broad,start_2005,CC,immediate_pre,ring_3_4,,,,,true
registered_broad,start_2005,CC,immediate_pre,ring_4_5,33,18,24,16,false
registered_broad,start_2005,CC,immediate_pre,ring_5_10,151,52,94,49,false
registered_broad,start_2005,CC,immediate_pre,ring_10_20,239,139,159,78,false
registered_broad,start_2005,CC,spawn_start,ring_0_0p5,,,,,true
registered_broad,start_2005,CC,spawn_start,ring_0p5_1,,,,,true
registered_broad,start_2005,CC,spawn_start,ring_1_2,23,20,19,11,false
registered_broad,start_2005,CC,spawn_start,ring_2_3,23,16,20,13,false
registered_broad,start_2005,CC,spawn_start,ring_3_4,25,18,23,12,false
registered_broad,start_2005,CC,spawn_start,ring_4_5,38,22,33,14,false
registered_broad,start_2005,CC,spawn_start,ring_5_10,114,53,90,30,false
registered_broad,start_2005,CC,spawn_start,ring_10_20,152,91,106,47,false
registered_broad,start_2005,CC,early_egg,ring_0_0p5,29,12,29,6,false
registered_broad,start_2005,CC,early_egg,ring_0p5_1,,,,,true
registered_broad,start_2005,CC,early_egg,ring_1_2,62,19,61,12,false
registered_broad,start_2005,CC,early_egg,ring_2_3,51,15,51,10,false
registered_broad,start_2005,CC,early_egg,ring_3_4,60,23,60,13,false
registered_broad,start_2005,CC,early_egg,ring_4_5,60,24,59,13,false
registered_broad,start_2005,CC,early_egg,ring_5_10,234,71,198,38,false
registered_broad,start_2005,CC,early_egg,ring_10_20,277,162,199,55,false
registered_broad,start_2005,CC,late_egg,ring_0_0p5,22,8,20,4,false
registered_broad,start_2005,CC,late_egg,ring_0p5_1,,,,,true
registered_broad,start_2005,CC,late_egg,ring_1_2,45,9,41,8,false
registered_broad,start_2005,CC,late_egg,ring_2_3,39,11,35,10,false
registered_broad,start_2005,CC,late_egg,ring_3_4,38,13,34,8,false
registered_broad,start_2005,CC,late_egg,ring_4_5,35,10,32,8,false
registered_broad,start_2005,CC,late_egg,ring_5_10,125,38,93,35,false
registered_broad,start_2005,CC,late_egg,ring_10_20,213,117,123,66,false
registered_broad,start_2005,CC,post,ring_0_0p5,,,,,true
registered_broad,start_2005,CC,post,ring_0p5_1,,,,,true
registered_broad,start_2005,CC,post,ring_1_2,,,,,true
registered_broad,start_2005,CC,post,ring_2_3,,,,,true
registered_broad,start_2005,CC,post,ring_3_4,,,,,true
registered_broad,start_2005,CC,post,ring_4_5,,,,,true
registered_broad,start_2005,CC,post,ring_5_10,41,58,23,27,false
registered_broad,start_2005,CC,post,ring_10_20,204,299,64,86,false
registered_broad,start_2005,HG,early_pre,ring_0_0p5,,,,,true
registered_broad,start_2005,HG,early_pre,ring_0p5_1,,,,,true
registered_broad,start_2005,HG,early_pre,ring_1_2,,,,,true
registered_broad,start_2005,HG,early_pre,ring_2_3,,,,,true
registered_broad,start_2005,HG,early_pre,ring_3_4,,,,,true
registered_broad,start_2005,HG,early_pre,ring_4_5,,,,,true
registered_broad,start_2005,HG,early_pre,ring_5_10,,,,,true
registered_broad,start_2005,HG,early_pre,ring_10_20,,,,,true
registered_broad,start_2005,HG,immediate_pre,ring_0_0p5,,,,,true
registered_broad,start_2005,HG,immediate_pre,ring_0p5_1,,,,,true
registered_broad,start_2005,HG,immediate_pre,ring_1_2,,,,,true
registered_broad,start_2005,HG,immediate_pre,ring_2_3,,,,,true
registered_broad,start_2005,HG,immediate_pre,ring_3_4,,,,,true
registered_broad,start_2005,HG,immediate_pre,ring_4_5,,,,,true
registered_broad,start_2005,HG,immediate_pre,ring_5_10,,,,,true
registered_broad,start_2005,HG,immediate_pre,ring_10_20,32,43,21,25,false
registered_broad,start_2005,HG,spawn_start,ring_0_0p5,,,,,true
registered_broad,start_2005,HG,spawn_start,ring_0p5_1,,,,,true
registered_broad,start_2005,HG,spawn_start,ring_1_2,,,,,true
registered_broad,start_2005,HG,spawn_start,ring_2_3,,,,,true
registered_broad,start_2005,HG,spawn_start,ring_3_4,,,,,true
registered_broad,start_2005,HG,spawn_start,ring_4_5,,,,,true
registered_broad,start_2005,HG,spawn_start,ring_5_10,,,,,true
registered_broad,start_2005,HG,spawn_start,ring_10_20,,,,,true
registered_broad,start_2005,HG,early_egg,ring_0_0p5,,,,,true
registered_broad,start_2005,HG,early_egg,ring_0p5_1,,,,,true
registered_broad,start_2005,HG,early_egg,ring_1_2,,,,,true
registered_broad,start_2005,HG,early_egg,ring_2_3,,,,,true
registered_broad,start_2005,HG,early_egg,ring_3_4,,,,,true
registered_broad,start_2005,HG,early_egg,ring_4_5,,,,,true
registered_broad,start_2005,HG,early_egg,ring_5_10,,,,,true
registered_broad,start_2005,HG,early_egg,ring_10_20,,,,,true
registered_broad,start_2005,HG,late_egg,ring_0_0p5,,,,,true
registered_broad,start_2005,HG,late_egg,ring_0p5_1,,,,,true
registered_broad,start_2005,HG,late_egg,ring_1_2,,,,,true
registered_broad,start_2005,HG,late_egg,ring_2_3,,,,,true
registered_broad,start_2005,HG,late_egg,ring_3_4,,,,,true
registered_broad,start_2005,HG,late_egg,ring_4_5,,,,,true
registered_broad,start_2005,HG,late_egg,ring_5_10,,,,,true
registered_broad,start_2005,HG,late_egg,ring_10_20,29,72,19,26,false
registered_broad,start_2005,HG,post,ring_0_0p5,,,,,true
registered_broad,start_2005,HG,post,ring_0p5_1,,,,,true
registered_broad,start_2005,HG,post,ring_1_2,,,,,true
registered_broad,start_2005,HG,post,ring_2_3,,,,,true
registered_broad,start_2005,HG,post,ring_3_4,,,,,true
registered_broad,start_2005,HG,post,ring_4_5,,,,,true
registered_broad,start_2005,HG,post,ring_5_10,43,80,18,30,false
registered_broad,start_2005,HG,post,ring_10_20,105,126,24,57,false
registered_broad,start_2005,NA,early_pre,ring_0_0p5,,,,,true
registered_broad,start_2005,NA,early_pre,ring_0p5_1,,,,,true
registered_broad,start_2005,NA,early_pre,ring_1_2,25,7,11,13,false
registered_broad,start_2005,NA,early_pre,ring_2_3,44,12,29,13,false
registered_broad,start_2005,NA,early_pre,ring_3_4,84,9,66,13,false
registered_broad,start_2005,NA,early_pre,ring_4_5,24,11,15,16,false
registered_broad,start_2005,NA,early_pre,ring_5_10,402,26,155,121,false
registered_broad,start_2005,NA,early_pre,ring_10_20,830,20,347,209,false
registered_broad,start_2005,NA,immediate_pre,ring_0_0p5,,,,,true
registered_broad,start_2005,NA,immediate_pre,ring_0p5_1,,,,,true
registered_broad,start_2005,NA,immediate_pre,ring_1_2,22,9,14,18,false
registered_broad,start_2005,NA,immediate_pre,ring_2_3,99,14,61,18,false
registered_broad,start_2005,NA,immediate_pre,ring_3_4,113,14,82,25,false
registered_broad,start_2005,NA,immediate_pre,ring_4_5,42,20,27,32,false
registered_broad,start_2005,NA,immediate_pre,ring_5_10,641,30,244,156,false
registered_broad,start_2005,NA,immediate_pre,ring_10_20,1326,28,529,289,false
registered_broad,start_2005,NA,spawn_start,ring_0_0p5,,,,,true
registered_broad,start_2005,NA,spawn_start,ring_0p5_1,,,,,true
registered_broad,start_2005,NA,spawn_start,ring_1_2,,,,,true
registered_broad,start_2005,NA,spawn_start,ring_2_3,,,,,true
registered_broad,start_2005,NA,spawn_start,ring_3_4,,,,,true
registered_broad,start_2005,NA,spawn_start,ring_4_5,,,,,true
registered_broad,start_2005,NA,spawn_start,ring_5_10,103,17,54,56,false
registered_broad,start_2005,NA,spawn_start,ring_10_20,203,16,108,89,false
registered_broad,start_2005,NA,early_egg,ring_0_0p5,,,,,true
registered_broad,start_2005,NA,early_egg,ring_0p5_1,,,,,true
registered_broad,start_2005,NA,early_egg,ring_1_2,,,,,true
registered_broad,start_2005,NA,early_egg,ring_2_3,40,13,23,17,false
registered_broad,start_2005,NA,early_egg,ring_3_4,34,14,30,21,false
registered_broad,start_2005,NA,early_egg,ring_4_5,24,11,10,10,false
registered_broad,start_2005,NA,early_egg,ring_5_10,278,25,117,87,false
registered_broad,start_2005,NA,early_egg,ring_10_20,600,37,277,182,false
registered_broad,start_2005,NA,late_egg,ring_0_0p5,,,,,true
registered_broad,start_2005,NA,late_egg,ring_0p5_1,,,,,true
registered_broad,start_2005,NA,late_egg,ring_1_2,21,11,10,12,false
registered_broad,start_2005,NA,late_egg,ring_2_3,40,12,23,13,false
registered_broad,start_2005,NA,late_egg,ring_3_4,51,15,41,22,false
registered_broad,start_2005,NA,late_egg,ring_4_5,26,7,13,10,false
registered_broad,start_2005,NA,late_egg,ring_5_10,316,22,138,95,false
registered_broad,start_2005,NA,late_egg,ring_10_20,759,39,339,194,false
registered_broad,start_2005,NA,post,ring_0_0p5,,,,,true
registered_broad,start_2005,NA,post,ring_0p5_1,,,,,true
registered_broad,start_2005,NA,post,ring_1_2,44,13,18,17,false
registered_broad,start_2005,NA,post,ring_2_3,46,15,28,15,false
registered_broad,start_2005,NA,post,ring_3_4,70,16,50,25,false
registered_broad,start_2005,NA,post,ring_4_5,62,18,28,22,false
registered_broad,start_2005,NA,post,ring_5_10,605,31,230,129,false
registered_broad,start_2005,NA,post,ring_10_20,1583,53,561,356,false
registered_broad,start_2005,PRD,early_pre,ring_0_0p5,,,,,true
registered_broad,start_2005,PRD,early_pre,ring_0p5_1,,,,,true
registered_broad,start_2005,PRD,early_pre,ring_1_2,,,,,true
registered_broad,start_2005,PRD,early_pre,ring_2_3,,,,,true
registered_broad,start_2005,PRD,early_pre,ring_3_4,,,,,true
registered_broad,start_2005,PRD,early_pre,ring_4_5,,,,,true
registered_broad,start_2005,PRD,early_pre,ring_5_10,56,35,16,17,false
registered_broad,start_2005,PRD,early_pre,ring_10_20,301,173,32,46,false
registered_broad,start_2005,PRD,immediate_pre,ring_0_0p5,,,,,true
registered_broad,start_2005,PRD,immediate_pre,ring_0p5_1,,,,,true
registered_broad,start_2005,PRD,immediate_pre,ring_1_2,,,,,true
registered_broad,start_2005,PRD,immediate_pre,ring_2_3,,,,,true
registered_broad,start_2005,PRD,immediate_pre,ring_3_4,,,,,true
registered_broad,start_2005,PRD,immediate_pre,ring_4_5,,,,,true
registered_broad,start_2005,PRD,immediate_pre,ring_5_10,122,70,28,39,false
registered_broad,start_2005,PRD,immediate_pre,ring_10_20,589,216,72,93,false
