"v1_effect_row_id","pooling_family_id_v2","component_evidence_id","model_id","canonical_model_id","included_in_future_estimator","disposition_reason_code","numeric_input_reason_code"
"v1r_8a381936ca552059c43991a7","pf2_9998fb16c88151e769fb6161","ce2_4a0232c3b2b2baaf9fcb030c","M11","M02",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_8a385997cb1a7febd7d094de","pf2_e28aa8a93065ca93d76aa9b1","ce2_d5dbf317b9880c20125b0e99","M02","M02",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8a418b32102361a6cba30087","pf2_8a29abd00e585f9043f35675","ce2_c71d54c026971d5c0b5f3651","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8a5881310e076e5d157c03b8","pf2_0bdfe4f2895698685dec17c5","ce2_52849aa760dd822c3035e0f2","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8a5a9cfa0c90a564a7345fa8","pf2_4f37f41a699ca7511e403104","ce2_484715125e6f907ccf5df95c","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8a5e67a5ae789d2054b27fc3","pf2_b1169eb051ee8f774a8b120a","ce2_88a8ff7ec629236cccbf2b43","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8a6b85447a78680d706b3522","pf2_63bc518afd05de1d2ab6ae0e","ce2_118c454e78559ec78e94c1f9","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8a8f275c2efaa8daabf6b2e7","pf2_f65f50eaf084af93a4971b93","ce2_7ad2a489a25e638c74f88944","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8a8fea68c6e56d0bf853b966","pf2_78405cc1c62824e523c93fbf","ce2_4ecd03baab78fa7fd2e8000e","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8a9316e925f6c19e9a51d372","pf2_14b77668b36fcb5b883340d2","ce2_59fda5dcef99690179b49935","M12","M02",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_8a94ac611e174f63ae3bc03a","pf2_09fa5f08ca9b9221d529eeb6","ce2_bcc8fc4689fedee83c7f6a67","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8ab5b4116e2c3f0537e1176a","pf2_8dd6ceb5f7a9e78536712d6e","ce2_a1e90a306ae77e183c702031","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8ad5f3c983b1937b5e1779d8","pf2_86ea7f60d851e93adaa5463a","ce2_c07e8561a6c3e649b43cc8c8","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8ad99d90a23813dccac79b88","pf2_bb54dfc1f89d5084aba89b7a","ce2_596741bbf73699c21a6aa87f","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8adef74526a2ba61041e9c22","pf2_014e32cc75613e964bccf940","ce2_5f5d64ba70a1721328d53c95","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8afb0109a1dc1a04474f284f","pf2_b44984f7fd9719c3da33c58d","ce2_5244e6f1a1a5422da30a1333","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8affbe3f342503efe727c999","pf2_7b73e981c6affbb4f343ae20","ce2_cdc15e5834d010fe28eaefc6","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b08afa08eb8a0a99a9a7c31","pf2_6447af154a1cc27046b2990a","ce2_5c49d5b0aea05b52b877d16f","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b1cc6ff97fa8e2d59177d32","pf2_35d72b1983a7a1c3b64139ce","ce2_553aa173560c88b5e68c2b98","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b1d7a2c66ac0c27f5f529e7","pf2_22ef33bc4f98e4ed0be3e6cb","ce2_931756d49a012936a5c83615","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b2edd2ae7482bde64554685","pf2_3d1f8d96694353d12734a79d","ce2_469a8ee2be80a1fe4da1da57","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b36665ab63746b410ec5236","pf2_fd9cf5f1754b905f4d6bac64","ce2_a6214f0456036b78cea6f30d","M11","M01",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_8b36d152315a0338350076b7","pf2_36e1bff0b90bbf366a916df1","ce2_027469f08eae0aa94f08bdc5","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b3bf5051961e814c64bbb54","pf2_e2b001e4dc833b785d92a998","ce2_b84bc957c8bfeefb0ba91d05","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b3fafd1ad0ec6a38ae500e6","pf2_914dbaa230dd2cd1590a66b1","ce2_c73e57777523319536d8262a","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b56ba47bd995091f8607a4e","pf2_83de5c75cd8e3eed9c391625","ce2_414714335aa7ed22d373b5d1","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b5963c6cea45140a5849052","pf2_69d6fbb2f9a85b6402fe3d96","ce2_4e3dc3b409663028bf645610","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b5ab537ae6db5f038f94be2","pf2_e28aa8a93065ca93d76aa9b1","ce2_6b45b0a880c526332a9ecb96","M02","M02",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b66324bbbe4351d788f87ad","pf2_04580414929984be28e94b19","ce2_47bd96849ddfcc3c85c56e95","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b69b48f742abcd9a2bc49b6","pf2_cd2ff09d41d379356825fac7","ce2_bce332e12d6829973c375b4a","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b852bae1a4555c705b239ab","pf2_7b73e981c6affbb4f343ae20","ce2_a7ba830bb8deb74da8b029e5","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b8a0990b9f6dd3155c691fa","pf2_f895c6e22b514b1ae38f7025","ce2_04b8bf07e4302eab014c2aa0","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b8c243aac219a1197367fad","pf2_22b68febbb83c1b320fa3fa7","ce2_94020a371f256c2cd8565297","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b8e27759c858b704f530a1f","pf2_440ab72a650d04c21f6d8931","ce2_da6c474f82c07e6f22346203","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8b974bede5b44909036a439c","pf2_35d72b1983a7a1c3b64139ce","ce2_35e02a3c048ad476f6e57397","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8ba02f2546fc986e847565b9","pf2_3ad47b92ddd587d639f854a9","ce2_e253f7e1ff105a5d880720fd","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8ba2e563a7e0291acad6c788","pf2_fb1d1b3fd65f2b55c4781fbd","ce2_51ebd414dc785955bf7375e8","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8bac4c43b9d13339ef177107","pf2_f5104e60c188a71d1516f994","ce2_6632b04a798f7e32a713986e","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8bae556549206b58a1ef9d83","pf2_f895c6e22b514b1ae38f7025","ce2_dc729e3ae1ae94c09b4a6147","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8bb8d99d255a7602bc479608","pf2_c415098f6f092326d86b4aa9","ce2_f2454b53fc099f89b245f251","M12","M02",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_8bc2621ccbe12e320939bd0a","pf2_14b77668b36fcb5b883340d2","ce2_5d32064fc519d60f790109ef","M02","M02",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8bc9a8be30c3ed521e4169ff","pf2_7512ad88c8966f79d2d41477","ce2_146d4ec89a466aa69c2ac256","M02","M02",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8bcd73be97ee1dbcd4eecc1b","pf2_a50eae3649bf29b0900fb7ed","ce2_3f2766f2ef095ab61934c9c7","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8bd9bef1530707cbbaa7b71f","pf2_36e1bff0b90bbf366a916df1","ce2_67350641246a9cfd617a5075","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8be045e51dd95db0ed40c62c","pf2_69d6fbb2f9a85b6402fe3d96","ce2_7e0998aae362402cd9dc6dd0","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8be5188220516c4e5962597e","pf2_ad640f92d3d5c42f74654e10","ce2_121706d844450d67bf9d6a0b","M12","M02",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_8be5de23dc7d893ab6d03af8","pf2_ae9cf258bad87b79ded2ee81","ce2_89de25796b834abd24718061","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8bf809731c6948607d83170d","pf2_b1169eb051ee8f774a8b120a","ce2_c95f9ff7f16c116f35c884ca","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8c00f0dd5250624e9ede10d9","pf2_0bdfe4f2895698685dec17c5","ce2_be30215ca3313b0e78e9a9e0","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8c01147e00adb910046b6e5f","pf2_7dd2698f4c2ccba151c402af","ce2_3ec14b8062dd791802da75e6","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8c0d8a58c01ff4d5684920b7","pf2_832d8d6844bd2ae0cb1181d4","ce2_c887e36f9d8bef75b022e2f3","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8c22355ce2106992fa528265","pf2_4f37f41a699ca7511e403104","ce2_9118ae7835d0f5c543163de2","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8c31be8e7800f6f3d0365a63","pf2_61a0e68c3d7e80dd02817006","ce2_14015d49611199cf1d08c4dd","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8c439777c2743e7b15703e82","pf2_e4fcecce0a2b139d4b58e038","ce2_357f3c46143beefdb7710b51","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8c57de7c474676ade3a6912f","pf2_14b77668b36fcb5b883340d2","ce2_23115b0ba0a35f0f3c6bf5aa","M12","M02",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_8c5dd03c6f63a5856d7f7774","pf2_e2b001e4dc833b785d92a998","ce2_f3e5dccd5baba2f7d65d8dc5","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8c70ec54d166e3123e9b6985","pf2_0bdfe4f2895698685dec17c5","ce2_ee929e35e4555bba8618d325","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8c74b6200fecdf36b07a44da","pf2_014e32cc75613e964bccf940","ce2_46e941b29c831673124201de","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8c83398a291861fb0b523ffe","pf2_13b175cee92773925d0b5d7e","ce2_582d599580ae7d9dbaf944c8","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8c8ee62cb915c177eb0bdd08","pf2_8f08065cb779fadd37dc476c","ce2_8a7c858560aa9aee771b44f9","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8c9617443a5664f50e6e4d41","pf2_d29870af18b74b0f57d826e8","ce2_33c728a806cb9c5c28507341","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8c99cfe2344e627d88d04404","pf2_ae9cf258bad87b79ded2ee81","ce2_05873e2bd33f0172a4016db6","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8c9c6a01d9199dee43a4dfad","pf2_023d2df03e5b28a02b7bc882","ce2_580489e3df0e051570524d8a","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8ca6ac4ff3d9b33a3891b99c","pf2_19b881da356f16e13733bf10","ce2_9280249a857433eedd203897","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8ca8d065624e27ab33e849ed","pf2_832d8d6844bd2ae0cb1181d4","ce2_d341ab10a8e3d235bced7ad1","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8cb06fb2b8cf996e39a01ab9","pf2_ccfcd821294d4a4907199d60","ce2_b60933fb6bc3eebf0dd15338","M12","M02",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_8cb7d9fa19b63a8ebac44e40","pf2_09fa5f08ca9b9221d529eeb6","ce2_b169e971326aaebfe5ab9b4a","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8cbd753e7ef27c9df6a43b60","pf2_f0e7489a2029557912f1b0c1","ce2_247700c167875129f3cfc237","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8cc2117e47dcf16fc0d66784","pf2_df14c9fa337c3ca440d9017d","ce2_f06f9d2629c3640e60948dc1","M01","M01",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8cc516fcf4b7ab56fb7f29f3","pf2_cd2ff09d41d379356825fac7","ce2_93e5923ecc54043be82344f2","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8cc994e837e0dfa178eb12a0","pf2_e2b001e4dc833b785d92a998","ce2_9f18f5a7879ea9c1401f3d21","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8cd1074f07b6ae3635e26f91","pf2_4b7dbeea1e40b275db2bc950","ce2_64ba631f4aa14ae1c6ba5942","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8cdc2e36147c9b95cb424761","pf2_e2b001e4dc833b785d92a998","ce2_659a73dd67d52334216f7b1f","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8ceaa25b0d26ea23d73c7e18","pf2_83de5c75cd8e3eed9c391625","ce2_813843362463a7bd71a047c9","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d0368a8702b36876fff1ccc","pf2_78405cc1c62824e523c93fbf","ce2_91cff4f91fb622b0d706a269","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d05cbc529e437ef2d45103e","pf2_8f08065cb779fadd37dc476c","ce2_c899cdf9b8e3c26635978701","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d14ca93e329ef93740e0ce3","pf2_09fa5f08ca9b9221d529eeb6","ce2_9bc55b71199c8f81cfd80f40","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d1669eddc480ca905555e5d","pf2_0bdfe4f2895698685dec17c5","ce2_d12957bb2f7ea35ae98c190e","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d1ae93ba2c86412702fb7b1","pf2_36e1bff0b90bbf366a916df1","ce2_c4f0644d6c77fef6de98f784","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d2305a690123a7afabfd564","pf2_31248e373a92634d6676c6c3","ce2_408f7a6bad45a595f61b16d5","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d25390347b236b146109c64","pf2_ad640f92d3d5c42f74654e10","ce2_473233e3e932651f35edd8ac","M02","M02",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d289d97082768d64096e4a7","pf2_74bfe919efb974feb8c48923","ce2_72f8cdc805e1e0a06d9b3898","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d31a191c80436f548080f42","pf2_a50eae3649bf29b0900fb7ed","ce2_09a20b15770571dba5e4a196","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d396248f96098647fce9938","pf2_6a5700c3b44b001aa0bda865","ce2_83a41b145cf45ff2fd891210","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d43bb44efe83e84d15ccbe0","pf2_18e8792fef6590de61d3a747","ce2_09515fb7389766fffa375e03","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d44f3085d35727e85ac9587","pf2_e2b001e4dc833b785d92a998","ce2_72071a873968814ef4abb40d","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d477e97c8b7eea253c2979f","pf2_e4fcecce0a2b139d4b58e038","ce2_b1471916ea0b9c64aa3777e8","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d4ac89a336cf4d9c0a19a90","pf2_0bf7f854b0241d9d7e9cce17","ce2_20b2f72c5c91d12da3885c5a","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d5c6aed96652fb50bd5cb1c","pf2_c3e780aee604874167e67553","ce2_2053ade6c57da56f7e3a6115","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d69a16f99f81aca0ddb28eb","pf2_91a7602799863c6b7e560c5a","ce2_b18d44e45574ed5a565088f9","M02","M02",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d76ab5ec9dc3c9ed993522a","pf2_767e79249393e839d9193f96","ce2_4b0a602306a7a71b0fc3fbf6","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d8215cdcb7ecc8760af1dd4","pf2_bbb0130738c5de82071447de","ce2_b321edfee1aacb146441ebef","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d8bf55440cf859b9d604b2c","pf2_0bf7f854b0241d9d7e9cce17","ce2_04ab4f8f7d4b4d5c46626618","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8d8fb9f82ec7b6b846c1d274","pf2_ff3557364b010233e125f23c","ce2_9d5f158cdffb4fb9d2dab7ab","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8daf1822b8c600746acfa608","pf2_b1169eb051ee8f774a8b120a","ce2_a5595271d15c616f650fe050","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8dc6712223eee95f3defaef1","pf2_0e46a79baf4a1d390075cc15","ce2_957e2a291b7309813329a04d","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8dda5e86afc94164bc30154f","pf2_d162e48dc2d36114ea9fb25d","ce2_cf9a068b24bd85fa4129e82c","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8dde1d8191640b09d1cc016a","pf2_014e32cc75613e964bccf940","ce2_06b799320c2b55ad443e2916","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8ddfafde194e5f4eca908abf","pf2_91a7602799863c6b7e560c5a","ce2_27666085fc2b1cb54cac3192","M02","M02",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8de24e33bed84ffaa6aa1cd8","pf2_14b77668b36fcb5b883340d2","ce2_a95a646b0bb3ca3aeb176d27","M12","M02",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_8defbdc3f9792a718acb1247","pf2_74299afa9daaa3273107c723","ce2_6c9e839cfd97933243a1d68c","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8df00f7e57e9ca431b93ef51","pf2_014e32cc75613e964bccf940","ce2_0f87794a3b59fa67e54b7794","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8df448ea6032c6cd7b59eb56","pf2_8f08065cb779fadd37dc476c","ce2_4ba48b40dd9290409654fa4d","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8df631249d16ec052c62431a","pf2_d29870af18b74b0f57d826e8","ce2_fddd3d92ad572196babdf866","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8dfcbf0e7397a24f5e9ec315","pf2_014e32cc75613e964bccf940","ce2_825421a43eb017ace2a46df9","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8dfcea5167954cd63aad8e6d","pf2_86ea7f60d851e93adaa5463a","ce2_c5d8e617088b8085242a1a23","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8dfcecc3ec886ffbec4970c9","pf2_014e32cc75613e964bccf940","ce2_b97d44933649eb702084317a","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8e11110fa8a5ce3ad808190b","pf2_14be15f4b664377ae7f15f84","ce2_0e5e6c809e01a15ce522bc26","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8e17c0084f251bd83b98cf3d","pf2_61a0e68c3d7e80dd02817006","ce2_cad0e7ee3870c1d45b621411","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8e1c86d301a1e6b7140b603c","pf2_e2b001e4dc833b785d92a998","ce2_d43c255793dce142b8fb6ace","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8e1d03b4d9dc4dc3104a1667","pf2_0bdfe4f2895698685dec17c5","ce2_8ce2fd0bb94a334c237bd88b","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_8e208db48f65976b47a5f838","pf2_09fa5f08ca9b9221d529eeb6","ce2_65b284d482fe24e38cddc1a1","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
